artist_id,name,genres,popularity
5szdY7KaSi7epwyffrbV8c,Poolside,"['alternative dance', 'indie soul', 'nu disco']",58
2vhrwzjf9H3icunkVFi9tq,Smash Into Pieces,[],56
0nwid3SFCGyXxnllTHzHPd,Nicolas Haelg,"['deep tropical house', 'swiss pop', 'tropical house']",47
5j9R5dTGerKvdXopZnfJh9,Ramon Ayala Y Sus Bravos Del Norte,"['musica mexicana', 'norteno']",62
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
1uQXG73H5lbcxVXcCHSjZ5,Transit,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'pop punk']",35
5wpEBloInversG3zp3CVAk,Jeremy Camp,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",58
2hIvOHaLTl9XCyCbNPwYzT,Chris Renzema,"['anthem worship', 'ccm', 'indiecoustica']",54
39rKElzF7q6K4O2flycSEc,Chlara,['viral pop'],47
5Z2NUZiY3FA00HKu5WTMhA,Mary Lambert,['neo mellow'],50
5cF12ZikNdG8kfDBdZfpvK,Kings of Regueton,[],43
2XpEZIV9uuJY6pdhKAbuBh,Missy & Blonde,"['channel pop', 'viral pop']",46
09NYzWfQlunWS3XBZFaDEC,Andy Black,"['modern rock', 'pixie']",50
51vjIMmHWyVqDrkxD07Jh7,Necro,"['hardcore hip hop', 'horrorcore']",48
32Ko3nL0210QAt14S3Rs4Y,Sjowgren,"['indie folk', 'indie pop', 'indie poptimism', 'indie rock', 'modern rock', 'stomp and holler']",54
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",78
3HrbmsYpKjWH1lzhad7alj,Los Autenticos Decadentes,"['argentine rock', 'cuarteto', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",67
5CMP1ienEyXqs6NkMOZHrw,Scracho,"['brazilian reggae', 'brazilian rock']",39
2BybP8sqVEFXkHPM5WMQ5o,Send Request,[],27
7rdiGVXL2fFyONexHzfKFS,SoulChef,['ambeat'],54
7KVJCU4z5L4EUHILL8aMxR,Leo Santana,"['arrocha', 'axe', 'funk carioca', 'pagode', 'pagode baiano', 'pop nacional']",65
0rWuEmTI7yoSjjN6TT1Pkg,La Reserva,['cumbia pop'],35
6HZr7Fs2VfV1PYHIwo8Ylc,Suicide Silence,"['deathcore', 'melodic metalcore', 'metalcore', 'nu metal']",52
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,"['miami hip hop', 'rap']",75
4oEWPXhZkFvFOJhaWZSLBx,Andy Allo,"['neo soul', 'pop soul']",24
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,"['alternative hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",71
69GGH3fqk8waBkpDJ5C2mK,Sergey Lazarev,"['eurovision', 'russian pop']",42
0AAUWYwZqrnuwkjMCO5OX7,Casey James,"['contemporary country', 'idol', 'modern country rock']",24
5697sWl951kKEnsCXGZarM,Melih Aydogan,"['groove room', 'turkish deep house']",42
1gvmVN1i1F9MCzRW2ycCYN,Pokahontaz,"['polish alternative rap', 'polish hip hop']",35
1R4SZjsnu91VWf5BhkKdH0,Mamborap,['rap chileno'],44
6sCbFbEjbYepqswM1vWjjs,Zendaya,"['dance pop', 'pop', 'post-teen pop']",69
5FAAR1LqXQp0HbgVfQ8ZWE,Javier Rosas Y Su Artilleria Pesada,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']",61
3KV3p5EY4AvKxOlhGHORLg,Jeremih,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",73
0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs,"['electropop', 'modern alternative rock', 'modern rock', 'pop']",62
2bK1hmUmQJMWzdIv52wORB,Bird Of Pray,"['otacore', 'scorecore']",40
3DtHAw4MrjXhVFotN5n8fZ,Apanhador So,"['brazilian indie', 'brazilian rock', 'nova mpb', 'novo rock gaucho', 'rio grande do sul indie', 'rock alternativo brasileiro', 'rock gaucho']",32
46HcJG62ky3Tj7yJpB2Qqg,Gost,"['dark clubbing', 'synthwave']",42
2t0wLTcIYFtfsQU0erDjpZ,Pixie Geldof,[],29
31z9f9AyPawiq0qlBO1M3i,Ryan Bingham,"['new americana', 'outlaw country', 'texas country']",57
6EN5zX1Q2W7qcesyatdUfO,Desert Dwellers,"['high vibe', 'psychill', 'world fusion']",43
7wg1qvie3KqDNQbAkTdbX0,Louis The Child,"['edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house']",62
4NEYQeEYBUjfaXgDQGvFvu,Franco De Vita,"['latin arena pop', 'latin pop', 'rock en espanol']",67
2hcsKca6hCfFMwwdbFvenJ,BTOB,"['k-pop', 'k-pop boy group']",55
0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",76
6ik9bjjFeSdO1cue8p2V7G,Jorge Luis Chacin,['pop reggaeton'],44
3Fobin2AT6OcrkLNsACzt4,Lazerhawk,['synthwave'],42
08X5fKnU2tkjH4IeLnl8vt,Daniel Melingo,['tango'],20
77Fg6dbW7UqMb8oz0fRNFL,Yoga Waheguru,['yoga'],22
3p3jPcp8b7WL9XYj4xlsWj,Snow Tha Product,"['alternative r&b', 'rap latina', 'trap queen']",63
6cXU3B0U7wNEOOU8UjaWww,Johnny Balik,"['chattanooga indie', 'pop soul']",37
336ozJDNmgpRFPQnO9sxx0,Ken Clayton,[],31
4yBK75WVCQXej1p04GWqxH,Jeezy,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",70
6iDaoPZVgxrTkndDCisX8F,Keb' Mo',"['acoustic blues', 'blues', 'blues rock', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues']",50
6liAMWkVf5LH7YR9yfFy1Y,Portishead,"['dark pop', 'electronica', 'laboratorio', 'trip hop']",60
2S5hlvw4CMtMGswFtfdK15,Royal Blood,"['alternative rock', 'brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",62
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,['new jersey rap'],62
2oZcMYiKpjaA2Et5mU3RPP,Chronixx,"['dancehall', 'modern reggae']",59
6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernandez,"['latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera', 'rock en espanol']",75
2TCyfTG9UWaZYgbg0bmFmG,Nursery Rhymes,[],49
5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']",59
56P8qdYp640M24wkk9eTfc,Parry Gripp,['comic'],56
7zMVPOJPs5jgU8NorRxqJe,Michael Learns To Rock,"['boy band', 'danish pop rock']",61
1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,"['arrocha', 'sertanejo', 'sertanejo universitario']",80
1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,"['latin arena pop', 'latin pop', 'mexican pop']",73
21LI2q2QDyaNjyfXaWWTOE,Marcelo Jeneci,"['brazilian indie', 'mpb', 'nova mpb']",48
1qKLikeNYpQFSsDAjg7HpI,The Kiboomers,"[""children's music""]",64
6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,"['garage rock', 'indie folk', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock', 'stomp and holler']",54
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'rap']",90
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,"['dance pop', 'pop']",65
1Wt63OMKtv6v2ivHuQLm2C,Coone,"['belgian edm', 'classic hardstyle', 'euphoric hardstyle', 'jumpstyle', 'rawstyle']",57
6kQB2RN7WwryMdJ1MoQh1E,The Ghost Inside,"['deathcore', 'melodic hardcore', 'melodic metalcore', 'metalcore']",51
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,"['puerto rican pop', 'reggaeton', 'trap latino']",87
5ADSZA6X6nJBe7pTgcE6nA,Emilio Navaira,"['musica mexicana', 'tejano', 'tex-mex']",44
2jLNoI1JBkPjnIa0qCWLVa,Ramya Nambessan,"['kollywood', 'mollywood']",44
3gIjloYbc9H6KkxKwZqExd,Conrado & Aleksandro,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",48
3wRGr9z5I5xmmVc21fIvC6,Days N Daze,"['acoustic punk', 'anti-folk', 'folk punk', 'texas punk']",45
6HHiJpcIClPsOg2L7QXspb,Los Colognes,"['deep new americana', 'nashville indie']",24
7mWCSSOYqm4E9mB7V4ot6S,Miguel Bose,"['latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",67
28DlNBW2UlEVVgTuCcYtTe,Art Of Dying,"['alternative metal', 'christian rock', 'gymcore', 'hard alternative', 'nu metal', 'post-grunge', 'post-screamo', 'rap rock']",45
2qTzlkPoxUuObMoq91dLtV,On Earth,"['ambient worship', 'instrumental worship']",30
3MUGWsOTNoR1OmZjgdQS3H,Reboot,"['frankfurt electronic', 'minimal tech house', 'minimal techno']",23
1nEmAvnOKMBYCziZQNb5B4,The Dumplings,"['polish alternative', 'polish indie', 'polish pop']",42
3mIj9lX2MWuHmhNCA7LSCW,The 1975,"['modern alternative rock', 'modern rock', 'pop', 'rock']",79
11NwV46MotnomZqyYxE2uY,KLUB,"['argentine reggae', 'reggae en espanol', 'ska argentino']",35
6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,"['folk', 'indie folk', 'lilith', 'new americana', 'progressive bluegrass']",54
4RnezwRV7VBJUCI1S0AE5u,Block B,"['k-pop', 'k-pop boy group', 'korean r&b']",51
6TTJ0xLPPNDyv4bXyukzU4,Sam Amidon,"['chamber folk', 'chamber pop', 'indie folk', 'stomp and holler', 'vermont indie']",38
5hQYZqZaPcRceL82mFZTO5,DakhaBrakha,"['ukrainian experimental', 'ukrainian folk', 'ukrainian folk rock', 'ukrainian indie']",41
2hWr3AjjKOCVmWcwvuT4uM,Angie Stone,"['neo soul', 'r&b', 'urban contemporary']",52
1kgxTtyF91VaqLD3J6Krd5,Hellberg,"['chillstep', 'complextro', 'edm', 'electro house', 'gaming edm', 'melodic dubstep', 'pop edm']",43
74ZHOTPP0eWWe9kLt8jHbP,ATC,"['bubblegum dance', 'eurodance']",42
3RbyaF3Pq6iDUKNp04AIcU,New Politics,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp pop']",47
0Rq2hV3S3O4JMWbL2B510w,Epic Rap Battles of History,"['antiviral pop', 'comic']",51
1LBGR7XDjLl6koGwUthUEs,Rochelle Diamante,[],30
6vWDO969PvNqNYHIOW5v0m,Beyonce,"['dance pop', 'pop', 'r&b']",86
5sTzirFL1wjNa3GuSiUHsy,Stuck in the Sound,"['french rock', 'rock independant francais']",45
0JC4o7RAl3GNs1MbThyuoD,Kid Kasino,['electro swing'],28
4TCXgdDPm10ensLNCVnIYa,Joy Williams,"['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'nashville americana', 'nashville singer-songwriter', 'neo mellow', 'new americana']",53
2w5q7SKsUmpdUuyf5HOA2c,Nature Sounds Nature Music,"['environmental', 'sleep']",50
7jgZFR40bWjwOrRCOZFB02,Tribal Seeds,"['reggae', 'reggae rock', 'roots reggae', 'west coast reggae']",51
1bC9HOLVFlK72XkztZKI9i,DJ Tejano,['tejano'],27
2i8526w9fGlJcGVmepDyM4,Ohana Bam,['deep underground hip hop'],43
0A7g2YbCA9FlyZvAG6VmKP,The LOX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",52
3RTAXX6KGdljBsOIupyZgT,Los Bunkers,"['chilean rock', 'concepcion indie', 'latin alternative', 'latin rock', 'rock en espanol']",62
3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,"['indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'rock']",62
2feDdbD5araYcm6JhFHHw7,Labrinth,"['indie poptimism', 'pop']",78
72c21aY4syGrlEpu82lXqd,Seven Miles South,['texas country'],36
07fyshwD6z8kprzXN7hQYH,Sarah Jessica Parker,[],54
6YlGm6QDrC3TOknYcHjt62,Juno Mak,"['c-pop', 'cantopop']",45
484sZUYmnRXN84zmk3GY1n,St Germain,"['downtempo', 'electronica', 'jazztronica', 'nu jazz']",50
5bOsFzuJ6QZMr86ezC4oXY,The Ink Spots,"['adult standards', 'lounge', 'swing', 'vocal harmony group']",55
0aUQnP4HhUQXcurZl9GJIA,Vijay Yesudas,"['filmi', 'tamil pop']",62
5XU0u7HIexXCAh4CcoqXCA,Glocca Morra,"['alternative emo', 'bubblegrunge', 'emo', 'indie punk', 'midwest emo', 'philly indie']",34
15koaMpbi0sIFsjkWf9IgU,The Royal Sax Company,['smooth saxophone'],26
5Dhx2Dt5jkQDTORznqwjo0,Enej,"['polish pop', 'polish reggae']",47
5vfEaoOBcK0Lzr07WN8KaK,Darius,"['filter house', 'indie soul', 'jazz house', 'nu disco']",55
4yTuL3DV58ipi2dn3up6ny,Ivo Mozart,[],35
0K2WIX8cdlV9jpIvse7vxs,De La Bass,['bass trap'],19
70S4sHnxr55YQxZ53H5guq,KMD,"['alternative hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop']",41
3Ig1cmnFAUxpTEYVjTRkLo,Tyler Bryant & the Shakedown,"['modern alternative rock', 'modern blues rock', 'modern hard rock', 'rock']",43
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,"['alt z', 'electropop', 'pop']",76
3GbUWWI1rMwAIPbUVPvnPA,Silbermond,"['german pop', 'german pop rock', 'german rock']",53
0vR2qb8m9WHeZ5ByCbimq2,Reik,"['latin arena pop', 'latin pop', 'mexican pop']",78
5BO8aIDUyNtvnq98qMIs85,Mack Wilds,[],27
7GkhznErka8OWEHJS05Dpd,Odisseo,"['latin rock', 'mexican indie', 'mexican rock']",53
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,"['desi pop', 'filmi', 'modern bollywood']",79
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,"['british soul', 'neo soul']",74
4UpdjtYWiLUuaFT18TefcK,wush,"['chillhop', 'lo-fi beats']",43
0D7x3wBw42v14YOGt34Jaz,RÆVE,"['deep tropical house', 'tropical house']",33
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",75
7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,"['arrocha', 'axe', 'funk carioca', 'mpb', 'pagode', 'pop nacional', 'samba reggae']",63
2dkbKcHXhN7ooFBdqAV76G,Nyno Vargas,"['flamenco urbano', 'pop flamenco', 'rumba', 'spanish hip hop', 'spanish pop']",55
0Onvkz1Nbs4wHXXUwOIGk8,Jesus Culture,"['ccm', 'christian music', 'deep ccm', 'world worship', 'worship']",56
052NpRSiz4SQTsFnvwMP6t,The Fuzz,['classic soul'],35
31HZjRPeEasjNH9MCgNW1N,Bobby Puma,['sky room'],28
5GyUtaUuEnR7uhRF3jDj4s,Moomin,"['deep house', 'float house']",34
2McLd7klWE4UjkPLqqMwLv,The Qemists,"['big beat', 'drum and bass', 'future rock']",43
3Caot8EtHX6wLpNF2wRzS0,Glen Hansard,"['irish rock', 'irish singer-songwriter', 'melancholia']",52
4C50EbCS11M0VbGyH3OfLt,Bahamas,"['canadian indie', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",60
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,"['irish pop', 'pop', 'pop rock']",69
1xFn1xod58AGaSZjrxdiXA,El Chacal,['cubaton'],56
35rFgnhlSSYflP4HpC3JM0,Wooden Shjips,"['neo-psychedelic', 'psychedelic space rock', 'space rock']",36
0AunegKKH2ys98aLxq8G1A,Avant,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",54
1md9aYaJ6Qt1FHypXICB5V,Emblem3,"['post-teen pop', 'talent show', 'teen pop']",39
18HVMQsV3tINaTyzT5UIjH,CyHi,"['alternative hip hop', 'atl hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",50
2AZOALDIBORfbzKTuliwdJ,Cristian Castro,"['latin arena pop', 'latin pop']",68
6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,"['banda', 'musica mexicana', 'ranchera']",70
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,"['contemporary country', 'country', 'country road']",68
3RMHexittaAZkf8zukkZB8,Trevor Hall,"['acoustic pop', 'high vibe', 'neo mellow', 'south carolina indie']",58
3DK8L6LNTwmg5l3KfzgcRx,Ekolu,"['hawaiian', 'jawaiian', 'pacific islands pop']",40
52azpeiy7FKa0hoa8CwL6E,Amar Sandhu,"['desi hip hop', 'desi pop', 'punjabi pop']",47
1KCSPY1glIKqW2TotWuXOR,P!nk,"['dance pop', 'pop']",78
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,"['alternative metal', 'nu metal', 'rap metal']",72
4Ly0KABsxlx4fNj63zJTrF,Seafret,"['folk-pop', 'pop']",73
4OBJLual30L7gRl5UkeRcT,T.I.,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72
5fMUXHkw8R8eOP2RNVYEZX,Diplo,"['edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",77
57ALvbCBaCkNlgTOSiUPdT,Aaron Neville,['soul'],54
6z7mf1FeKhq3GFy73o6PvC,Matute,[],50
5FsfZj0Mp6YwEWytuJUcWt,Jinsang,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",56
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,"['alternative metal', 'nu metal']",72
6kNKUYGn6VNGsRoXmyoDPK,The Amity Affliction,"['australian metalcore', 'melodic metalcore', 'metalcore', 'screamo']",58
6dOjhrHjzG2rzqhO55jWtB,Trey McLaughlin & The Sounds of Zamar,[],26
1h5O32I1o0VOnpLmKXLfRa,Max Gazze,['italian adult pop'],51
7N0SBLJFpCyQSsv4MfRJ5d,Swarnalatha,"['filmi', 'tamil pop']",61
5Cqz3rHcXbHTxVXxk2CzhH,Mr A,[],21
1r4hJ1h58CWwUQe3MxPuau,Maluma,"['reggaeton', 'reggaeton colombiano', 'trap latino']",83
21WS9wngs9AqFckK7yYJPM,PnB Rock,"['melodic rap', 'pop', 'pop rap', 'rap', 'trap']",70
3hXDMlrPegHRO0zUvBsRSI,Photek,"['atmospheric dnb', 'drum and bass', 'drumfunk', 'intelligent dance music', 'jungle', 'uk bass']",35
6CXEwIaXYfVJ84biCxqc9k,Vishal Dadlani,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",69
7a3g8JUF8iipgP1BCEsm4I,Revolver Cannabis,"['corrido', 'corridos alternativos', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana']",58
0Yb0T3wUUNiIvHjqnfkbuH,Mahalakshmi Iyer,"['filmi', 'modern bollywood']",61
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",88
3fHjwMnkM9ov8CozqkYxWY,Ramriddlz,"['canadian contemporary r&b', 'canadian hip hop', 'rap calme', 'trap soul']",40
18Hn7zwdTocIZ0V8wvI0BN,SkyMarshall Arts,['nightcore'],28
0r0R5nIjDY04TfxRM10Bcb,Alligatoah,['german pop'],64
2BSv9udyrO0Mm0ckZAkQSI,TOSHIKI HAYASHI(%C),"['chillhop', 'japanese beats', 'japanese r&b']",38
67hb7towEyKvt5Z8Bx306c,Empire of the Sun,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']",68
5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,"['dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",57
3Is1kGaN2jmS0hB1Hn6dp4,ShaqIsDope,"['canadian hip hop', 'deep underground hip hop', 'toronto rap', 'underground hip hop']",34
0gX4Kuwic0S5GfOp1oBZYC,Secret Nation,['indiecoustica'],30
0LIQJHtaj1P8K7CFMxqonq,Supernaive,[],18
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,"['latin hip hop', 'reggaeton', 'trap latino']",80
5pGF8DcI0mebqLeVLlannM,Manhattan Jazz Quartett,['italian lounge'],43
6ZyV955Ypf3JAKInn1a0dt,Tamela Mann,['gospel'],45
0ihsJ5Ifilsay6RHJLqNJA,Merenglass Grupo,['tropical'],44
1vmLIa1VRY38hZoar8AyYS,Chester Watson,['underground hip hop'],42
0xMCuSqF7uPefaatWnEx7F,Ruthless,[],38
0A1oy7PC7fdzURgaLaWkL1,Lulu Santos,"['brazilian rock', 'mpb', 'pop nacional']",62
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,['bachata'],81
1YOw6jUy5uUo7rNMb2wj4Q,Nebbra,['new french touch'],34
79D4dipwR6scV8AN3dm7gW,Seth MacFarlane,[],46
3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt,"['alternative hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",67
7plUpXSFcSJUZSiZAoXqr1,Ximena Sarinana,"['latin alternative', 'latin pop', 'mexican pop']",63
3nDNDLcZuSto4k9u4AbcLB,Marteria,['german hip hop'],58
4bPiOPI4V99cepEftvBYak,Banda Los Recoditos,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",67
2EFkigEczkUGF0PWTBX8IR,Video Game Players,[],49
4YCpRzudpG6AeE0IvCjiGo,United Pursuit,"['anthem worship', 'ccm', 'deep ccm', 'world worship', 'worship']",52
2rDxtYUzTAYJJE3Bl3Z5IN,Jeff Tweedy,"['alternative country', 'indie folk', 'indie rock', 'new americana', 'roots rock', 'singer-songwriter', 'stomp and holler']",43
3P9Tb34QQEWyjm1pYdPfOP,Will Reagan,"['anthem worship', 'ccm', 'deep ccm', 'indiecoustica', 'world worship', 'worship']",50
4Va55p3P2P96lIgzntievo,Nacao Zumbi,"['brazilian indie', 'brazilian reggae', 'brazilian rock', 'manguebeat', 'mpb']",49
4LAz9VRX8Nat9kvIzgkg2v,Rivers Cuomo,['alternative rock'],55
5MraexJKZDrQYzS98kNwie,Sevdaliza,"['alternative r&b', 'art pop', 'electropop', 'escape room', 'persian electronic']",50
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,"['neo mellow', 'piano rock', 'pop rock', 'post-teen pop', 'viral pop']",61
4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,['modern rock'],67
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,"['dance pop', 'pop', 'post-teen pop']",79
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",64
2oZVtrCwHyCZlIWAwy3VBn,Antiserum,"['bass trap', 'electronic trap']",27
1VBflYyxBhnDc9uVib98rw,Icona Pop,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish synthpop']",64
11bdWrCwHE2gCdVARdASuu,Kevin Jonas,[],29
4f2hVqzqXvQdVaC35D8sAc,Khuli Chana,"['afro soul', 'kasi rap', 'kwaito', 'south african hip hop']",30
25THA9HUHoxpCT4LBp7UsZ,Vicentico,"['argentine rock', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",63
61if35zz1W11GejEkxTLEQ,Benny Dayal,"['desi pop', 'filmi', 'modern bollywood']",68
1KP6TWI40m7p3QBTU6u2xo,BØRNS,"['modern rock', 'pop']",66
2uMWUtg8XLpJxNSqbGOkl1,All Good Things,['rebel blues'],53
6MxlVTY6PmY8Nyn16fvxtb,Slightly Stoopid,"['reggae fusion', 'reggae rock']",60
3CneYb5exy4KOtvCCrozDD,Kristen Anderson-Lopez,['disney'],48
7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",90
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",79
7aJSIsbI5wV8aFi2kkFfPi,ZZ Ward,[],45
43Hr2FjhVehkROIIEb7EfQ,Ms Nina,"['neoperreo', 'perreo', 'rap latina']",51
3yfWUSGy6eKYNr7hOeJ52Y,Richie Cunning,['underground rap'],28
79kOOyVKcrCOKDnzcDHsia,Norman Brown,['smooth jazz'],49
4pHDBbJMWvniiMjrhi2rfE,Os Quatro e Meia,['portuguese folk'],45
7HMkkJU8KMSMpEZ1RA8gvK,Arautos Do Rei,"['adventista', 'louvor', 'world worship']",43
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,"['latin alternative', 'latin pop', 'mexican pop', 'rock en espanol', 'veracruz indie']",72
6MYKRhEIKscR8qdGlvpk9y,Sovereign Grace Music,"['roots worship', 'worship']",54
0Dp5uzlISYu38jwPXsGPqF,Grupo Los Kiero de Edgar Zacary,"['cumbia sonidera', 'tropical']",46
5BwOOeKayeMZXa5SSaiRxv,Ricchi E Poveri,"['classic italian pop', 'europop', 'italian adult pop']",57
4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['reggaeton', 'trap latino']",97
5nlQijI9hZ50keRqmLVov1,The Deslondes,"['alternative country', 'deep new americana', 'folk', 'indie folk', 'new americana', 'new orleans americana', 'new orleans indie', 'roots americana', 'stomp and holler']",47
4zKNSiS1LD7OT0z3hTqRE8,Grupo G,"['cumbia', 'cumbia sonidera', 'tropical']",48
610tJqABwgZWaRvtJoJQF0,La Septima Banda,"['banda', 'banda carnavalera', 'corrido', 'musica mexicana', 'nueva musica mexicana']",50
19HgKsSbdKYlYmitK3Y8uP,In Fear And Faith,"['melodic metalcore', 'metalcore', 'post-screamo', 'screamo']",32
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",80
7gzXeFUDWz0aqhikdkOJxQ,Crywank,"['indie pop', 'small room', 'weirdcore']",52
3H7Ez7cwaYw4L3ELy4v3Lc,Hakan Hellstrom,"['classic swedish pop', 'gothenburg indie', 'swedish indie rock', 'swedish pop']",57
3jwlPv4dziZosl1qZ44ylz,Pablo Dominguez,[],23
2tRsMl4eGxwoNabM08Dm4I,Judas Priest,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'power metal', 'rock']",65
6tkrcmVfWoHC4WOhE7IDyq,Lost Dog Street Band,"['new americana', 'roots americana']",45
12vb80Km0Ew53ABfJOepVz,Nengo Flow,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",79
6pdcQa7by8IKuoVXvgknlI,Riles,['french hip hop'],59
7F9Bd5X4sxdwWRJVpbfMtb,ZPU,"['rap conciencia', 'spanish hip hop']",47
4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,"['argentine rock', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'ska argentino']",71
5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limon De Rene Camacho,"['banda', 'musica mexicana', 'ranchera']",73
7aE9KUqEEWrasYryOkJG7O,Maston,"['neo-psychedelic', 'psychedelic folk rock', 'psychedelic pop']",34
4NSyPddPUVUfPVMiBn9UAg,Prozak,"['horrorcore', 'rap rock']",40
3Fdm9TFJQCLmC3AWMuGExi,Ugly God,"['rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",51
